-10000.0,-10000.0
-7142.857142857143,-10000.0
-4285.714285714285,-10000.0
-1428.5714285714275,-10000.0
1428.5714285714294,-10000.0
4285.714285714286,-10000.0
7142.857142857145,-10000.0
10000.0,-10000.0
-10000.0,-7142.857142857143
-7142.857142857143,-7142.857142857143
-4285.714285714285,-7142.857142857143
-1428.5714285714275,-7142.857142857143
1428.5714285714294,-7142.857142857143
4285.714285714286,-7142.857142857143
7142.857142857145,-7142.857142857143
10000.0,-7142.857142857143
-10000.0,-4285.714285714285
-7142.857142857143,-4285.714285714285
-4285.714285714285,-4285.714285714285
-1428.5714285714275,-4285.714285714285
1428.5714285714294,-4285.714285714285
4285.714285714286,-4285.714285714285
7142.857142857145,-4285.714285714285
10000.0,-4285.714285714285
-10000.0,-1428.5714285714275
-7142.857142857143,-1428.5714285714275
-4285.714285714285,-1428.5714285714275
-1428.5714285714275,-1428.5714285714275
1428.5714285714294,-1428.5714285714275
4285.714285714286,-1428.5714285714275
7142.857142857145,-1428.5714285714275
10000.0,-1428.5714285714275
-10000.0,1428.5714285714294
-7142.857142857143,1428.5714285714294
-4285.714285714285,1428.5714285714294
-1428.5714285714275,1428.5714285714294
1428.5714285714294,1428.5714285714294
4285.714285714286,1428.5714285714294
7142.857142857145,1428.5714285714294
10000.0,1428.5714285714294
-10000.0,4285.714285714286
-7142.857142857143,4285.714285714286
-4285.714285714285,4285.714285714286
-1428.5714285714275,4285.714285714286
1428.5714285714294,4285.714285714286
4285.714285714286,4285.714285714286
7142.857142857145,4285.714285714286
10000.0,4285.714285714286
-10000.0,7142.857142857145
-7142.857142857143,7142.857142857145
-4285.714285714285,7142.857142857145
-1428.5714285714275,7142.857142857145
1428.5714285714294,7142.857142857145
4285.714285714286,7142.857142857145
7142.857142857145,7142.857142857145
10000.0,7142.857142857145
-10000.0,10000.0
-7142.857142857143,10000.0
-4285.714285714285,10000.0
-1428.5714285714275,10000.0
1428.5714285714294,10000.0
4285.714285714286,10000.0
7142.857142857145,10000.0
10000.0,10000.0
3724.8196628828555,1007.4044565459842
-7342.336505321152,4209.564594415849
7388.192449264207,-1561.7978509374382
1559.9550907572475,-1340.5200022812526
1541.0489793155962,-1882.7681954178197
7281.832391902204,9518.668570845804
1689.31096498276,-1434.3576810480586
4268.716553945309,9523.620250043625
1480.7484385725238,-7362.636560591997
-1494.6465623055071,-4128.900393696871
3955.165235568175,-4331.8337096928535
9961.46276987287,6979.958238561436
1547.459664511209,-7619.1358164813255
-7156.177109195327,-7463.2013557598275
-1954.213143966741,4166.646977273934
-4122.873377966065,9641.223740245763
-6986.623695322493,-4273.845449237854
-6985.1000566686735,-4351.548404406445
-7451.291915651002,4465.053949666952
-9831.630548010398,1623.3520055034935
-4063.57139755492,-4429.806326497718
4029.593597001224,1520.0834234901236
4139.026505885431,4306.095931547836
-9581.489843317062,-620.6160671338301
-9722.43942270282,7497.643173790535
-9891.825518549947,-9861.992591621867
-4150.989833683958,1560.5379698599063
-4392.096307432897,6825.455486367191
7145.193676617749,4537.505777315809
4185.250326758198,-9581.334441852096
-4265.815844090523,-1707.6489830996009
-1371.6863005222833,-3894.6947066592925
9602.733831230906,1287.8544097361635
1073.1437896716607,-7063.658664778157
7063.227656095394,-4521.881338217967
-7016.57338909822,7272.917829308686
-4009.3879628547775,-9852.928023621684
-4174.0769414013785,4428.846840585367
4377.297508850248,-3852.3939487769103
4251.955956864033,1105.8559585123844
4424.297914055476,7204.084918763669
7371.953942425763,-9955.898449237327
-4235.760020929818,4376.850491039578
-4325.921382473644,1364.297888593877
9998.243806391645,9657.897847363782
9736.716940169525,9584.360183634537
4721.499147417084,-9861.342645954213
-7015.316994438341,-4658.557694180616
-4301.591094220949,-1592.9213584482638
7123.173093414694,-7015.588202532751
3760.5678884585204,2061.1566728419293
-4144.534100099838,7181.782458896119
-4893.274257076026,1714.117914415368
-6996.295658726881,-4012.6540557665353
4407.29794280623,-9963.152261105473
5026.327846533886,-9903.690311558947
7026.0024029368205,7166.939348221399
-7523.267139315986,4304.724953328383
7212.611534821324,4161.5806281205
-7181.603738636523,-1390.126152707858
4135.959237602078,-1198.880155061453
9736.601512023482,-4200.673062172367
-4432.670001783086,9820.668479104672
1776.0140965034218,-1421.1482669391278
1103.0123644859982,1787.8321406883292
-1434.9772940430842,9888.969919034542
-4222.795215134695,-4661.61000242276
9930.69953480935,7767.714432491011
6509.787027584634,-4159.286236179147
7446.391542618316,-7573.181641588388
-7245.6179962095475,-6789.5051817648
4279.245610604096,-4085.977116651662
-4376.78983932575,1393.61663476273
-3979.996851204106,1428.4747211795348
3788.6221394655217,-1698.047140623378
3914.4241359659627,6965.446055198132
6893.2178321055035,-7403.130895275793
-7405.045765207566,7687.790785580919
-4441.201746706683,-9713.808863521223
-1231.0170111745779,-6733.185205510186
4241.837928332477,-6803.592829338709
-7111.271312576296,1204.3211872167506
9881.559796145364,3899.3496514950107
-1331.7388599706915,3960.728488874404
-839.1131461284273,-7099.325862542344
-1073.4655370341884,-4302.061003424579
-1744.2862168184338,7097.538704753578
1736.0941596693665,-4160.97924164171
3961.6546548949964,-4148.822923699529
1605.7652682416779,-1591.5872440261364
-1592.2032945155383,-4128.918003588387
-1152.2593319309851,-1266.457096260346
